"ind_1_angle_1E.4E","ind_1_angle_2I.3I","ind_1_angle_E.Y","ind_1_angle_I.Y","ind_2_angle_1E.4E","ind_2_angle_2I.3I","ind_2_angle_E.Y","ind_2_angle_I.Y","ind_3_angle_1E.4E","ind_3_angle_2I.3I","ind_3_angle_E.Y","ind_3_angle_I.Y","ind_4_angle_1E.4E","ind_4_angle_2I.3I","ind_4_angle_E.Y","ind_4_angle_I.Y","time","mean_1E.4E","mean_2I.3I","mean_E.Y","mean_I.Y"
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,164.329437368259,92.9312040376318,90.6764740172249,80.1930160521686,171.148319262086,130.425570205469,83.7569594462279,87.8789091232979,-190.337171934129,85.7663754985723,94.8589976889908,86.2860890878261,2023-12-11 13:00:00,77.7111138216929,97.1064888867419,88.6619758942963,87.2096201405988
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,164.329437368259,92.9312040376318,90.6764740172249,80.1930160521686,169.930022650517,132.369922087794,84.1588744512355,88.3886294170212,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 14:00:00,77.4514501645639,98.3239676870743,88.7531831075428,87.9284336918023
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,89.5893473867015,89.6618205275512,80.7165561977135,169.930022650517,127.133305434235,84.1588744512355,88.8008921934194,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 15:00:00,77.9553308212979,96.1793493609518,88.4995197351244,88.1623844222881
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,89.5893473867015,89.6618205275512,80.7165561977135,169.930022650517,127.133305434235,84.1588744512355,88.8008921934194,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 16:00:00,77.9553308212979,96.1793493609518,88.4995197351244,88.1623844222881
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,89.5893473867015,89.6618205275512,80.7165561977135,169.930022650517,127.133305434235,84.1588744512355,88.8008921934194,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 17:00:00,77.9553308212979,96.1793493609518,88.4995197351244,88.1623844222881
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,89.5893473867015,89.6618205275512,80.7165561977135,169.951824564845,124.853696526747,83.9673695420457,87.0771520012942,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 18:00:00,77.9607812998798,95.6094471340799,88.451643507827,87.7314493742568
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,95.9050304551227,89.6618205275512,81.6887325512443,170.119124172556,124.853696526747,83.8742920059093,87.0771520012942,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 19:00:00,78.0026062018076,97.1883679011852,88.4283741237929,87.9744934626395
165.703870590555,79.3028058052939,85.3554724247415,94.4804662991026,166.344959995195,95.9050304551227,89.6618205275512,81.6887325512443,170.119124172556,124.244651884754,83.8742920059093,87.5286659375794,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 20:00:00,78.0026062018076,97.0361067406869,88.4283741237929,88.0873719467108
165.703870590555,77.6525869358034,85.3554724247415,96.1738948825756,166.344959995195,95.9050304551227,89.6618205275512,81.6887325512443,170.119124172556,124.244651884754,83.8742920059093,87.5286659375794,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 21:00:00,78.0026062018076,96.6235520233143,88.4283741237929,88.5107290925791
154.686426773111,77.6525869358034,87.8694864291872,96.1738948825756,158.717680751083,95.9050304551227,86.1250726087589,81.6887325512443,170.119124172556,126.397876197312,83.8742920059093,85.7487993791793,-190.157529951076,88.6919388175775,94.8219115369695,88.6516229989169,2023-12-11 22:00:00,73.3414254364183,97.1618581014539,88.1726906452062,88.065762452979
